title,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_salon_14_17_026,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_027,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_18_001,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_18_002,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_14_18_003,1.1. Photographie,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,,,
B751025206PH04PHOT68_salon_14_18_004,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_14_18_005,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.3 Grec,,,
B751025206PH04PHOT68_salon_14_18_006,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_18_007,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,,,,
B751025206PH04PHOT68_salon_14_18_008,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,,,,
B751025206PH04PHOT68_salon_14_18_009,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_18_010,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_18_011,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_18_012,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_18_013,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_14_18_014,1.1. Photographie,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,,,,
B751025206PH04PHOT68_salon_14_19_001,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_19_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_19_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_19_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,
B751025206PH04PHOT68_salon_14_19_005,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_14_19_006,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_14_19_007,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_19_008,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.2.2 Icône,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,
B751025206PH04PHOT68_salon_14_1_10_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_10_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_10_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_11_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_11_002,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_13_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_13_002,1.1. Photographie,2.6 Végétal,,,,,,,
B751025206PH04PHOT68_salon_14_1_13_003,1.1. Photographie,2.6 Végétal,,,,,,,
B751025206PH04PHOT68_salon_14_1_13_004,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_13_005,1.1. Photographie,2.5 Animal,,,,,,,
B751025206PH04PHOT68_salon_14_1_14_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_14_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_1_14_003,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_14_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_16_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_16_002,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_16_003,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_1_16_004,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_16_005,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_16_006,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,,
B751025206PH04PHOT68_salon_14_1_16_007,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_16_008,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_16_009,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_1_17_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_17_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_17_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_17_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_17_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_008,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_009,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_010,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_17_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_013,1.1. Photographie,,,,,,,,
B751025206PH04PHOT68_salon_14_1_17_014,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_015,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_016,1.1. Photographie,,,,,,,,
B751025206PH04PHOT68_salon_14_1_17_017,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_018,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_019,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,3.3. Décor animalier,4. Inscription,
B751025206PH04PHOT68_salon_14_1_17_020,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_17_021,1.1. Photographie,,,,,,,,
B751025206PH04PHOT68_salon_14_1_17_022,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_14_1_18_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_18_002,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.3 Personne,,,,,
B751025206PH04PHOT68_salon_14_1_18_003,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_18_004,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_18_005,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_18_006,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_18_007,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_18_008,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_18_009,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_18_010,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_19_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_19_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_009,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_010,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_011,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_salon_14_1_19_012,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_014,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_015,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_016,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_017,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_018,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_019,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_19_020,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_1_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_1_002,1.1. Photographie,2.2.2 Icône,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_1_1_003,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_20_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_20_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_1_20_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_20_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_20_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_20_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_20_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_20_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_21_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_21_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_salon_14_1_22_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_22_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,,,,
B751025206PH04PHOT68_salon_14_1_23_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_23_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_1_23_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_1_23_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_1_23_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_1_23_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_24_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_24_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_24_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_24_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_24_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_24_006,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_14_1_24_007,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_14_1_24_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_25_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_25_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_25_003,1.1. Photographie,2.1. Architecture,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_salon_14_1_25_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_25_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,4. Inscription,4.2 Géorgien,
B751025206PH04PHOT68_salon_14_1_26_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_26_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_008,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_009,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_26_013,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_1_26_014,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_27_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_003,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_1_27_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3 Personne,2.3.1 Portrait,,,
B751025206PH04PHOT68_salon_14_1_27_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3 Personne,2.3.1 Portrait,,,
B751025206PH04PHOT68_salon_14_1_27_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3 Personne,2.3.1 Portrait,,,
B751025206PH04PHOT68_salon_14_1_27_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.4.6 Portail,2.1.5 Décor sculpté,2.3 Personne,2.3.1 Portrait,3.2 Décor ornemental et à croix,3.3. Décor animalier
B751025206PH04PHOT68_salon_14_1_27_009,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_27_010,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_27_011,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_27_012,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_013,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_014,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_015,1.1. Photographie,2.1.2 Monument mineur et pierres tombales,2.1.2.4 Statue,2.3.1 Portrait,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_27_016,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_27_017,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_27_018,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.2 Monument mineur et pierres tombales,2.1.2.3 Monument à colonne ou à stèle quadrilatérale,,,
B751025206PH04PHOT68_salon_14_1_2_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_2_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_3_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_5_002,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_5_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_5_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_5_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_009,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_5_010,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_5_011,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_012,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_7_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_002,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
