title,image_url,clustering_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_salon_12_2_022,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000022.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_salon_12_2_023,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000023.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_024,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000024.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_025,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000025.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_026,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000026.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_027,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000027.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_028,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000028.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_029,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000029.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_030,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000030.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_031,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000031.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_032,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000032.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_033,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000033.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_034,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000034.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_035,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000035.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_036,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000036.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_037,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000037.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,3.3. Décor animalier,,,,
B751025206PH04PHOT68_salon_12_2_038,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000038.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_039,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000039.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_040,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000040.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_041,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000041.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_042,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000042.tif/full/full/0/default.jpg,,"1.3 Autre document reproduit (gravure, dessin, etc)",2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_043,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000043.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_044,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000044.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_045,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000045.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_046,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000046.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_047,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000047.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_048,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000048.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_049,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000049.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_050,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000050.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_051,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000051.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_052,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000052.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_053,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000053.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_054,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000054.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,3.3. Décor animalier,,,,
B751025206PH04PHOT68_salon_12_2_055,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000055.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_salon_12_2_056,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000056.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_057,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000057.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_058,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000058.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_059,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000059.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_060,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000060.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_061,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000061.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_salon_12_2_062,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000062.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_063,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000063.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_salon_12_2_064,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000064.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_065,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000065.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_066,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000066.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_067,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000067.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_068,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000068.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_069,https://bibliotheque-numerique.inha.fr/i/?IIIF=/a6/45/03/b1/a64503b1-5dd0-4b4f-857e-cbea92e5cfd0/iiif/1109_doucet_4PHOT68_salon_12_2_000069.tif/full/full/0/default.jpg,,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_salon_13_10_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000001.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_10_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_10_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_salon_13_10_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.6 Végétal,,,,,,,
B751025206PH04PHOT68_salon_13_10_004.jpg,B751025206PH04PHOT68_salon_13_10_004.jpg,7.0,,,,,,,,,
B751025206PH04PHOT68_salon_13_10_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.4 Elément architectural isolé,2.1.4.2 Chapiteau,,,,,
B751025206PH04PHOT68_salon_13_10_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.4bis Elément architectural inséré,,,,,,
B751025206PH04PHOT68_salon_13_10_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.4 Elément architectural isolé,,,,,,
B751025206PH04PHOT68_salon_13_10_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.3 Personne,2.4 Paysage,,,,,,
B751025206PH04PHOT68_salon_13_10_008.jpg,B751025206PH04PHOT68_salon_13_10_008.jpg,8.0,,,,,,,,,
B751025206PH04PHOT68_salon_13_10_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_10_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.4 Elément architectural isolé,2.1.4.2 Chapiteau,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_salon_13_10_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000011.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.2 Chapiteau,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_salon_13_10_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_salon_13_10_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_10_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2 Monument mineur et pierres tombales,2.1.2.3 Monument à colonne ou à stèle quadrilatérale,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_salon_13_10_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2 Monument mineur et pierres tombales,"2.1.2.5 Monolithe préchrétien (vishapakar, menhir, etc)",,,,,
B751025206PH04PHOT68_salon_13_10_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000016.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_10_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/6d/a3/8c/91/6da38c91-6fcc-418f-96b2-d1a794b860eb/iiif/1109_doucet_4PHOT68_salon_13_10_000017.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.2 Chapiteau,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,
B751025206PH04PHOT68_salon_13_12_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000001.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_12_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_12_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_13_12_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/0e/bd/72/c8/0ebd72c8-4589-4fee-af6b-f8febe7e0ed4/iiif/1109_doucet_4PHOT68_salon_13_12_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
